client : consumer11 , topic: result01 , partition: 0 , offset = 0, key = phone, value = OrderItem [itemName=iphone, quantity=3, windowStart=1478818805000, windowEnd=1478822405000, category=phone, price=5388.88, total=16166.64], timestamp = 1478818805000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1190, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821110000, windowEnd=1478824710000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821110000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1191, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821115000, windowEnd=1478824715000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821115000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1192, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821120000, windowEnd=1478824720000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821120000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1193, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821125000, windowEnd=1478824725000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821125000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1194, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821130000, windowEnd=1478824730000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821130000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1195, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821135000, windowEnd=1478824735000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821135000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1196, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821140000, windowEnd=1478824740000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821140000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1197, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821145000, windowEnd=1478824745000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821145000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1198, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821150000, windowEnd=1478824750000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821150000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1199, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821155000, windowEnd=1478824755000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821155000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1200, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821160000, windowEnd=1478824760000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821160000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1201, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821165000, windowEnd=1478824765000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821165000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1202, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821170000, windowEnd=1478824770000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821170000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1203, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821175000, windowEnd=1478824775000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821175000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1204, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821180000, windowEnd=1478824780000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821180000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1205, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821185000, windowEnd=1478824785000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821185000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1206, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821190000, windowEnd=1478824790000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821190000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1207, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821195000, windowEnd=1478824795000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821195000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1208, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821200000, windowEnd=1478824800000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821200000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1209, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821205000, windowEnd=1478824805000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821205000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1210, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821210000, windowEnd=1478824810000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821210000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1211, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821215000, windowEnd=1478824815000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821215000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1212, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821220000, windowEnd=1478824820000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821220000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1213, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821225000, windowEnd=1478824825000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821225000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1214, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821230000, windowEnd=1478824830000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821230000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1215, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821235000, windowEnd=1478824835000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821235000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1216, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821240000, windowEnd=1478824840000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821240000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1217, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821245000, windowEnd=1478824845000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821245000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1218, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821250000, windowEnd=1478824850000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821250000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1219, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821255000, windowEnd=1478824855000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821255000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1220, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821260000, windowEnd=1478824860000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821260000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1221, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821265000, windowEnd=1478824865000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821265000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1222, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821270000, windowEnd=1478824870000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821270000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1223, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821275000, windowEnd=1478824875000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821275000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1224, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821280000, windowEnd=1478824880000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821280000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1225, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821285000, windowEnd=1478824885000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821285000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1226, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821290000, windowEnd=1478824890000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821290000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1227, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821295000, windowEnd=1478824895000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821295000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1228, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821300000, windowEnd=1478824900000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821300000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1229, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821305000, windowEnd=1478824905000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821305000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1230, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821310000, windowEnd=1478824910000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821310000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1231, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821315000, windowEnd=1478824915000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821315000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1232, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821320000, windowEnd=1478824920000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821320000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1233, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821325000, windowEnd=1478824925000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821325000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1234, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821330000, windowEnd=1478824930000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821330000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1235, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821335000, windowEnd=1478824935000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821335000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1236, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821340000, windowEnd=1478824940000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821340000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1237, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821345000, windowEnd=1478824945000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821345000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1238, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821350000, windowEnd=1478824950000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821350000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1239, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821355000, windowEnd=1478824955000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821355000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1240, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821360000, windowEnd=1478824960000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821360000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1241, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821365000, windowEnd=1478824965000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821365000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1242, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821370000, windowEnd=1478824970000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821370000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1243, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821375000, windowEnd=1478824975000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821375000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1244, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821380000, windowEnd=1478824980000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821380000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1245, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821385000, windowEnd=1478824985000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821385000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1246, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821390000, windowEnd=1478824990000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821390000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1247, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821395000, windowEnd=1478824995000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821395000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1248, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821400000, windowEnd=1478825000000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821400000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1249, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821405000, windowEnd=1478825005000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821405000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1250, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821410000, windowEnd=1478825010000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821410000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1251, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821415000, windowEnd=1478825015000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821415000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1252, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821420000, windowEnd=1478825020000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821420000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1253, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821425000, windowEnd=1478825025000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821425000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1254, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821430000, windowEnd=1478825030000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821430000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1255, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821435000, windowEnd=1478825035000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821435000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1256, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821440000, windowEnd=1478825040000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821440000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1257, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821445000, windowEnd=1478825045000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821445000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1258, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821450000, windowEnd=1478825050000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821450000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1259, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821455000, windowEnd=1478825055000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821455000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1260, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821460000, windowEnd=1478825060000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821460000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1261, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821465000, windowEnd=1478825065000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821465000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1262, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821470000, windowEnd=1478825070000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821470000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1263, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821475000, windowEnd=1478825075000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821475000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1264, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821480000, windowEnd=1478825080000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821480000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1265, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821485000, windowEnd=1478825085000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821485000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1266, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821490000, windowEnd=1478825090000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821490000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1267, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821495000, windowEnd=1478825095000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821495000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1268, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821500000, windowEnd=1478825100000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821500000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1269, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821505000, windowEnd=1478825105000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821505000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1270, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821510000, windowEnd=1478825110000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821510000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1271, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821515000, windowEnd=1478825115000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821515000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1272, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821520000, windowEnd=1478825120000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821520000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1273, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821525000, windowEnd=1478825125000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821525000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1274, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821530000, windowEnd=1478825130000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821530000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1275, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821535000, windowEnd=1478825135000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821535000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1276, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821540000, windowEnd=1478825140000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821540000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1277, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821545000, windowEnd=1478825145000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821545000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1278, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821550000, windowEnd=1478825150000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821550000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1279, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821555000, windowEnd=1478825155000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821555000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1280, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821560000, windowEnd=1478825160000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821560000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1281, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821565000, windowEnd=1478825165000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821565000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1282, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821570000, windowEnd=1478825170000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821570000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1283, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821575000, windowEnd=1478825175000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821575000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1284, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821580000, windowEnd=1478825180000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821580000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1285, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821585000, windowEnd=1478825185000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821585000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1286, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821590000, windowEnd=1478825190000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821590000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1287, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821595000, windowEnd=1478825195000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821595000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1288, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821600000, windowEnd=1478825200000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821600000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1289, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821605000, windowEnd=1478825205000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821605000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1290, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821610000, windowEnd=1478825210000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821610000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1291, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821615000, windowEnd=1478825215000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821615000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1292, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821620000, windowEnd=1478825220000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821620000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1293, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821625000, windowEnd=1478825225000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821625000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1294, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821630000, windowEnd=1478825230000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821630000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1295, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821635000, windowEnd=1478825235000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821635000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1296, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821640000, windowEnd=1478825240000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821640000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1297, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821645000, windowEnd=1478825245000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821645000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1298, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821650000, windowEnd=1478825250000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821650000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1299, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821655000, windowEnd=1478825255000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821655000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1300, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821660000, windowEnd=1478825260000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821660000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1301, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821665000, windowEnd=1478825265000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821665000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1302, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821670000, windowEnd=1478825270000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821670000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1303, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821675000, windowEnd=1478825275000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821675000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1304, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821680000, windowEnd=1478825280000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821680000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1305, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821685000, windowEnd=1478825285000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821685000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1306, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821690000, windowEnd=1478825290000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821690000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1307, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821695000, windowEnd=1478825295000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821695000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1308, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821700000, windowEnd=1478825300000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821700000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1309, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821705000, windowEnd=1478825305000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821705000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1310, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821710000, windowEnd=1478825310000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821710000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1311, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821715000, windowEnd=1478825315000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821715000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1312, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821720000, windowEnd=1478825320000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821720000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1313, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821725000, windowEnd=1478825325000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821725000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1314, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821730000, windowEnd=1478825330000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821730000 
